Date,Town,Sale Amount
04/11,Middletown,217945.06
05/11,Middletown,239025.04
06/11,Middletown,209794.36
07/11,Middletown,204985.95
08/11,Middletown,255569.69
09/11,Middletown,243575.0
10/11,Middletown,194574.48
11/11,Middletown,222848.91
12/11,Middletown,176346.54
01/12,Middletown,185908.33
02/12,Middletown,191680.0
03/12,Middletown,176298.05
04/12,Middletown,211946.7
05/12,Middletown,218974.34
06/12,Middletown,189001.93
07/12,Middletown,205896.83
08/12,Middletown,249301.97
09/12,Middletown,221411.59
10/12,Middletown,201737.04
11/12,Middletown,183996.46
12/12,Middletown,196474.29
01/13,Middletown,211852.38
02/13,Middletown,193684.21
03/13,Middletown,218715.47
04/13,Middletown,195426.12
05/13,Middletown,220781.71
06/13,Middletown,224667.93
07/13,Middletown,221909.69
08/13,Middletown,218584.57
09/13,Middletown,228191.62
10/13,Middletown,237194.12
11/13,Middletown,237194.12
12/13,Middletown,237194.12
01/14,Middletown,237194.12
02/14,Middletown,237194.12
03/14,Middletown,237194.12
04/14,Middletown,237194.12
05/14,Middletown,237194.12
06/14,Middletown,237194.12
07/14,Middletown,237194.12
08/14,Middletown,237194.12
09/14,Middletown,237194.12
10/14,Middletown,203342.74
11/14,Middletown,217918.33
12/14,Middletown,199654.69
01/15,Middletown,181124.23
02/15,Middletown,196060.71
03/15,Middletown,179561.61
04/15,Middletown,184106.97
05/15,Middletown,186445.71
06/15,Middletown,189644.5
07/15,Middletown,207846.03
08/15,Middletown,216481.29
09/15,Middletown,196017.43
10/15,Middletown,200838.31
11/15,Middletown,186964.89
12/15,Middletown,194176.36
01/16,Middletown,184541.05
02/16,Middletown,207020.05
03/16,Middletown,202893.06
04/16,Middletown,205457.05
05/16,Middletown,224688.23
06/16,Middletown,213627.75
07/16,Middletown,218186.34
08/16,Middletown,210039.11
09/16,Middletown,198501.11
10/16,Middletown,204048.48
11/16,Middletown,194798.98
12/16,Middletown,193248.75
01/17,Middletown,181684.48
02/17,Middletown,190542.56
03/17,Middletown,197537.3
04/17,Middletown,194063.0
05/17,Middletown,213042.91
06/17,Middletown,225448.7
07/17,Middletown,208235.79
08/17,Middletown,222878.25
09/17,Middletown,213360.82
10/17,Middletown,229345.88
11/17,Middletown,229345.88
12/17,Middletown,229345.88
01/18,Middletown,229345.88
02/18,Middletown,229345.88
03/18,Middletown,229345.88
04/18,Middletown,229345.88
05/18,Middletown,229345.88
06/18,Middletown,229345.88
07/18,Middletown,229345.88
08/18,Middletown,229345.88
09/18,Middletown,229345.88
10/18,Middletown,219552.71
11/18,Middletown,222020.27
12/18,Middletown,202028.15
01/19,Middletown,194055.21
02/19,Middletown,185163.64
03/19,Middletown,243909.52
04/19,Middletown,202971.88
05/19,Middletown,222977.86
06/19,Middletown,249627.19
07/19,Middletown,233214.59
08/19,Middletown,236359.87
09/19,Middletown,223671.36
10/19,Middletown,202523.22
11/19,Middletown,243267.69
12/19,Middletown,232256.43
01/20,Middletown,233944.0
02/20,Middletown,223369.62
03/20,Middletown,209577.03
04/20,Middletown,246908.33
05/20,Middletown,217723.96
06/20,Middletown,227627.47
07/20,Middletown,243549.98
08/20,Middletown,253689.23
09/20,Middletown,226253.75
10/20,Middletown,207420.33
11/20,Middletown,193905.7
12/20,Middletown,255262.12
01/21,Middletown,229902.07
02/21,Middletown,215285.92
03/21,Middletown,205042.94
04/21,Middletown,226602.85
05/21,Middletown,270500.0
06/21,Middletown,242435.92
07/21,Middletown,263397.57
08/21,Middletown,230683.97
09/21,Middletown,254411.43
10/21,Middletown,228094.19
11/21,Middletown,241636.3
12/21,Middletown,238475.04
01/22,Middletown,238713.56
02/22,Middletown,258823.83
03/22,Middletown,238733.93
04/22,Middletown,213928.36
05/22,Middletown,243994.25
06/22,Middletown,286123.15
07/22,Middletown,284023.2
08/22,Middletown,281348.28
09/22,Middletown,255497.02
10/22,Middletown,230246.73
11/22,Middletown,230246.73
12/22,Middletown,230246.73
10/06,Milford,288559.17
11/06,Milford,288559.17
12/06,Milford,288559.17
01/07,Milford,288559.17
02/07,Milford,288559.17
03/07,Milford,288559.17
04/07,Milford,288559.17
05/07,Milford,288559.17
06/07,Milford,288559.17
07/07,Milford,288559.17
08/07,Milford,288559.17
09/07,Milford,288559.17
10/07,Milford,288559.17
11/07,Milford,376469.0
12/07,Milford,376140.34
01/08,Milford,299787.04
02/08,Milford,279724.27
03/08,Milford,337282.97
04/08,Milford,345261.54
05/08,Milford,346931.38
06/08,Milford,360765.22
07/08,Milford,316274.63
08/08,Milford,361192.44
09/08,Milford,364356.89
10/08,Milford,303678.33
11/08,Milford,282999.73
12/08,Milford,301557.67
01/09,Milford,297503.85
02/09,Milford,312500.0
03/09,Milford,267666.31
04/09,Milford,251613.03
05/09,Milford,288916.67
06/09,Milford,303924.64
07/09,Milford,281488.07
08/09,Milford,290746.67
09/09,Milford,261430.56
10/09,Milford,299798.89
11/09,Milford,272833.64
12/09,Milford,290305.04
01/10,Milford,260066.67
02/10,Milford,325000.0
03/10,Milford,310481.7
04/10,Milford,291397.44
05/10,Milford,269034.9
06/10,Milford,324710.77
07/10,Milford,325215.48
08/10,Milford,308172.97
09/10,Milford,263370.0
10/10,Milford,318323.91
11/10,Milford,261696.67
12/10,Milford,316863.48
01/11,Milford,262492.98
02/11,Milford,331736.0
03/11,Milford,258837.43
04/11,Milford,262038.38
05/11,Milford,325396.55
06/11,Milford,304572.98
07/11,Milford,321768.42
08/11,Milford,300460.02
09/11,Milford,233632.44
10/11,Milford,294406.49
11/11,Milford,294406.49
12/11,Milford,294406.49
01/12,Milford,294406.49
02/12,Milford,294406.49
03/12,Milford,294406.49
04/12,Milford,294406.49
05/12,Milford,294406.49
06/12,Milford,294406.49
07/12,Milford,294406.49
08/12,Milford,294406.49
09/12,Milford,294406.49
10/12,Milford,308630.82
11/12,Milford,272106.44
12/12,Milford,288654.57
01/13,Milford,268705.21
02/13,Milford,260516.67
03/13,Milford,248953.47
04/13,Milford,290927.38
05/13,Milford,290254.43
06/13,Milford,328140.82
07/13,Milford,305012.0
08/13,Milford,279448.12
09/13,Milford,321519.51
10/13,Milford,274152.51
11/13,Milford,279259.95
12/13,Milford,275333.73
01/14,Milford,300078.8
02/14,Milford,272722.71
03/14,Milford,247497.14
04/14,Milford,244753.17
05/14,Milford,290283.69
06/14,Milford,270051.56
07/14,Milford,324708.64
08/14,Milford,302027.4
09/14,Milford,277134.94
10/14,Milford,308916.33
11/14,Milford,265903.27
12/14,Milford,282612.85
01/15,Milford,281623.93
02/15,Milford,261659.73
03/15,Milford,230444.05
04/15,Milford,283305.96
05/15,Milford,263776.66
06/15,Milford,292876.96
07/15,Milford,311122.6
08/15,Milford,312064.17
09/15,Milford,301797.25
10/15,Milford,302247.01
11/15,Milford,284164.3
12/15,Milford,298653.12
01/16,Milford,308823.81
02/16,Milford,270329.52
03/16,Milford,301513.33
04/16,Milford,259258.81
05/16,Milford,299700.47
06/16,Milford,302863.83
07/16,Milford,303325.6
08/16,Milford,289243.87
09/16,Milford,284420.15
10/16,Milford,291921.7
11/16,Milford,291921.7
12/16,Milford,291921.7
01/17,Milford,291921.7
02/17,Milford,291921.7
03/17,Milford,291921.7
04/17,Milford,291921.7
05/17,Milford,291921.7
06/17,Milford,291921.7
07/17,Milford,291921.7
08/17,Milford,291921.7
09/17,Milford,291921.7
10/17,Milford,306915.89
11/17,Milford,274764.79
12/17,Milford,294386.03
01/18,Milford,333107.91
02/18,Milford,281678.74
03/18,Milford,286013.56
04/18,Milford,294091.48
05/18,Milford,308859.29
06/18,Milford,336351.85
07/18,Milford,351291.59
08/18,Milford,347383.9
09/18,Milford,288200.28
10/18,Milford,326293.5
11/18,Milford,307628.81
12/18,Milford,319955.05
01/19,Milford,293642.77
02/19,Milford,272348.24
03/19,Milford,290049.43
04/19,Milford,315231.89
05/19,Milford,311767.12
06/19,Milford,322829.72
07/19,Milford,361195.07
08/19,Milford,319487.48
09/19,Milford,324604.41
10/19,Milford,318042.92
11/19,Milford,326349.6
12/19,Milford,302107.55
01/20,Milford,316041.25
02/20,Milford,283111.76
03/20,Milford,349378.35
04/20,Milford,375572.05
05/20,Milford,361833.33
06/20,Milford,334049.09
07/20,Milford,368126.08
08/20,Milford,382888.78
09/20,Milford,379991.2
10/20,Milford,341797.93
11/20,Milford,349860.64
12/20,Milford,350896.78
01/21,Milford,336888.05
02/21,Milford,367593.92
03/21,Milford,327407.34
04/21,Milford,332240.42
05/21,Milford,379786.08
06/21,Milford,412771.98
07/21,Milford,382471.75
08/21,Milford,390490.3
09/21,Milford,382024.88
10/21,Milford,300877.38
11/21,Milford,300877.38
12/21,Milford,300877.38
01/22,Milford,300877.38
02/22,Milford,300877.38
03/22,Milford,300877.38
04/22,Milford,300877.38
05/22,Milford,300877.38
06/22,Milford,300877.38
07/22,Milford,300877.38
08/22,Milford,300877.38
09/22,Milford,300877.38
10/22,Milford,300877.38
11/22,Milford,300877.38
12/22,Milford,300877.38
10/06,Monroe,426733.33
11/06,Monroe,430208.31
12/06,Monroe,410888.64
01/07,Monroe,483555.56
02/07,Monroe,419561.93
03/07,Monroe,483695.83
04/07,Monroe,466139.26
05/07,Monroe,418843.75
06/07,Monroe,470041.67
07/07,Monroe,459868.73
08/07,Monroe,466557.14
09/07,Monroe,527430.77
10/07,Monroe,473500.0
11/07,Monroe,394516.81
12/07,Monroe,434528.57
01/08,Monroe,421900.0
02/08,Monroe,384023.56
03/08,Monroe,367750.0
04/08,Monroe,428187.5
05/08,Monroe,518139.38
06/08,Monroe,503894.15
07/08,Monroe,470501.39
08/08,Monroe,405453.33
09/08,Monroe,417176.92
10/08,Monroe,400464.29
11/08,Monroe,410681.25
12/08,Monroe,414000.0
01/09,Monroe,346285.71
02/09,Monroe,350214.29
03/09,Monroe,433666.67
04/09,Monroe,472600.0
05/09,Monroe,524500.0
06/09,Monroe,401627.27
07/09,Monroe,412791.55
08/09,Monroe,435788.24
09/09,Monroe,341926.37
10/09,Monroe,364375.0
11/09,Monroe,366838.46
12/09,Monroe,403027.5
01/10,Monroe,463879.22
02/10,Monroe,401000.0
03/10,Monroe,403012.5
04/10,Monroe,416801.33
05/10,Monroe,357454.55
06/10,Monroe,382640.0
07/10,Monroe,441190.0
08/10,Monroe,415987.83
09/10,Monroe,446754.55
10/10,Monroe,400406.75
11/10,Monroe,472900.0
12/10,Monroe,414375.0
01/11,Monroe,383050.0
02/11,Monroe,391450.0
03/11,Monroe,262562.5
04/11,Monroe,345865.91
05/11,Monroe,282650.0
06/11,Monroe,339969.47
07/11,Monroe,398307.69
08/11,Monroe,454170.59
09/11,Monroe,430153.85
10/11,Monroe,415780.0
11/11,Monroe,289153.85
12/11,Monroe,395840.0
01/12,Monroe,292019.8
02/12,Monroe,347000.0
03/12,Monroe,361354.55
04/12,Monroe,329678.57
05/12,Monroe,341380.37
06/12,Monroe,428265.25
07/12,Monroe,463837.5
08/12,Monroe,331489.17
09/12,Monroe,382881.82
10/12,Monroe,353900.0
11/12,Monroe,378325.42
12/12,Monroe,362416.67
01/13,Monroe,297818.41
02/13,Monroe,308160.08
03/13,Monroe,274071.71
04/13,Monroe,358788.24
05/13,Monroe,414021.43
06/13,Monroe,349856.45
07/13,Monroe,401034.52
08/13,Monroe,377782.61
09/13,Monroe,446573.33
10/13,Monroe,304758.82
11/13,Monroe,341275.0
12/13,Monroe,282576.92
01/14,Monroe,230150.0
02/14,Monroe,324909.09
03/14,Monroe,408354.08
04/14,Monroe,312800.0
05/14,Monroe,363100.0
06/14,Monroe,381204.35
07/14,Monroe,387567.0
08/14,Monroe,306600.0
09/14,Monroe,345130.0
10/14,Monroe,313777.78
11/14,Monroe,378401.25
12/14,Monroe,365830.0
01/15,Monroe,354818.18
02/15,Monroe,326363.89
03/15,Monroe,363583.33
04/15,Monroe,358943.75
05/15,Monroe,358201.0
06/15,Monroe,327130.95
07/15,Monroe,358782.41
08/15,Monroe,348103.59
09/15,Monroe,387684.21
10/15,Monroe,370607.69
11/15,Monroe,300263.89
12/15,Monroe,359961.11
01/16,Monroe,306100.0
02/16,Monroe,320818.18
03/16,Monroe,262290.0
04/16,Monroe,299500.0
05/16,Monroe,380621.67
06/16,Monroe,441105.0
07/16,Monroe,341343.1
08/16,Monroe,405109.68
09/16,Monroe,343566.72
10/16,Monroe,281804.14
11/16,Monroe,375464.29
12/16,Monroe,318533.33
01/17,Monroe,353266.58
02/17,Monroe,330500.0
03/17,Monroe,361000.0
04/17,Monroe,346057.89
05/17,Monroe,348795.24
06/17,Monroe,351074.19
07/17,Monroe,365714.29
08/17,Monroe,426431.03
09/17,Monroe,416351.33
10/17,Monroe,349545.0
11/17,Monroe,321725.85
12/17,Monroe,340016.18
01/18,Monroe,331427.95
02/18,Monroe,367750.0
03/18,Monroe,331176.33
04/18,Monroe,331700.0
05/18,Monroe,323137.94
06/18,Monroe,383350.0
07/18,Monroe,394096.55
08/18,Monroe,398906.67
09/18,Monroe,374996.91
10/18,Monroe,364945.71
11/18,Monroe,341653.59
12/18,Monroe,350299.7
01/19,Monroe,373029.4
02/19,Monroe,298136.23
03/19,Monroe,346030.0
04/19,Monroe,376506.75
05/19,Monroe,404937.88
06/19,Monroe,339483.33
07/19,Monroe,370938.5
08/19,Monroe,367328.15
09/19,Monroe,371756.52
10/19,Monroe,349329.25
11/19,Monroe,391344.36
12/19,Monroe,390336.0
01/20,Monroe,332008.7
02/20,Monroe,413356.67
03/20,Monroe,353985.24
04/20,Monroe,366262.11
05/20,Monroe,356826.29
06/20,Monroe,482537.44
07/20,Monroe,353661.15
08/20,Monroe,388122.55
09/20,Monroe,433511.68
10/20,Monroe,381797.56
11/20,Monroe,411853.75
12/20,Monroe,427654.58
01/21,Monroe,368854.11
02/21,Monroe,423666.09
03/21,Monroe,354576.92
04/21,Monroe,426692.76
05/21,Monroe,418950.0
06/21,Monroe,432251.35
07/21,Monroe,468518.26
08/21,Monroe,430954.08
09/21,Monroe,492524.31
10/21,Monroe,398125.0
11/21,Monroe,425376.42
12/21,Monroe,390217.74
01/22,Monroe,457864.58
02/22,Monroe,398806.67
03/22,Monroe,461412.22
04/22,Monroe,448572.88
05/22,Monroe,475812.88
06/22,Monroe,524245.71
07/22,Monroe,513410.91
08/22,Monroe,489824.42
09/22,Monroe,507547.52
10/22,Monroe,395267.82
11/22,Monroe,395267.82
12/22,Monroe,395267.82
10/06,Montville,248295.88
11/06,Montville,248295.88
12/06,Montville,248295.88
01/07,Montville,248295.88
02/07,Montville,248295.88
03/07,Montville,248295.88
04/07,Montville,248295.88
05/07,Montville,248295.88
06/07,Montville,248295.88
07/07,Montville,248295.88
08/07,Montville,248295.88
09/07,Montville,248295.88
10/07,Montville,248295.88
11/07,Montville,248354.61
12/07,Montville,273489.95
01/08,Montville,179876.85
02/08,Montville,232211.11
03/08,Montville,247328.33
04/08,Montville,212948.31
05/08,Montville,204541.18
06/08,Montville,196682.92
07/08,Montville,220593.42
08/08,Montville,168089.47
09/08,Montville,174758.53
10/08,Montville,162638.0
11/08,Montville,216464.55
12/08,Montville,210057.69
01/09,Montville,187771.43
02/09,Montville,180000.0
03/09,Montville,149800.0
04/09,Montville,157176.92
05/09,Montville,188052.4
06/09,Montville,164652.94
07/09,Montville,169570.6
08/09,Montville,205513.04
09/09,Montville,164947.06
10/09,Montville,191331.67
11/09,Montville,198247.15
12/09,Montville,189408.3
01/10,Montville,150354.17
02/10,Montville,184136.77
03/10,Montville,210800.0
04/10,Montville,146146.31
05/10,Montville,175582.76
06/10,Montville,186154.67
07/10,Montville,176863.62
08/10,Montville,227289.08
09/10,Montville,199622.73
10/10,Montville,244062.5
11/10,Montville,187460.44
12/10,Montville,159557.0
01/11,Montville,151790.0
02/11,Montville,200000.0
03/11,Montville,145290.0
04/11,Montville,183266.07
05/11,Montville,195859.54
06/11,Montville,125346.88
07/11,Montville,164545.38
08/11,Montville,142320.0
09/11,Montville,136750.0
10/11,Montville,217409.09
11/11,Montville,184160.0
12/11,Montville,223277.19
01/12,Montville,223277.19
02/12,Montville,223277.19
03/12,Montville,223277.19
04/12,Montville,223277.19
05/12,Montville,223277.19
06/12,Montville,223277.19
07/12,Montville,223277.19
08/12,Montville,223277.19
09/12,Montville,223277.19
10/12,Montville,158408.33
11/12,Montville,156707.89
12/12,Montville,145109.09
01/13,Montville,174538.38
02/13,Montville,166930.0
03/13,Montville,182508.33
04/13,Montville,187966.84
05/13,Montville,155918.18
06/13,Montville,156201.47
07/13,Montville,165207.14
08/13,Montville,177499.93
09/13,Montville,164776.67
10/13,Montville,177064.0
11/13,Montville,124442.81
12/13,Montville,137300.0
01/14,Montville,193315.38
02/14,Montville,140500.0
03/14,Montville,140710.0
04/14,Montville,147189.12
05/14,Montville,210270.71
06/14,Montville,147241.18
07/14,Montville,158165.31
08/14,Montville,186942.85
09/14,Montville,150470.0
10/14,Montville,151183.7
11/14,Montville,187419.0
12/14,Montville,139480.0
01/15,Montville,145852.94
02/15,Montville,100576.92
03/15,Montville,186692.31
04/15,Montville,164408.33
05/15,Montville,176457.89
06/15,Montville,174823.81
07/15,Montville,194233.22
08/15,Montville,172304.86
09/15,Montville,155701.29
10/15,Montville,151070.45
11/15,Montville,129952.63
12/15,Montville,142718.46
01/16,Montville,135249.92
02/16,Montville,149100.61
03/16,Montville,156856.32
04/16,Montville,143147.06
05/16,Montville,153755.41
06/16,Montville,199458.22
07/16,Montville,199937.1
08/16,Montville,174786.0
09/16,Montville,178318.58
10/16,Montville,141728.57
11/16,Montville,205241.56
12/16,Montville,205241.56
01/17,Montville,205241.56
02/17,Montville,205241.56
03/17,Montville,205241.56
04/17,Montville,205241.56
05/17,Montville,205241.56
06/17,Montville,205241.56
07/17,Montville,205241.56
08/17,Montville,205241.56
09/17,Montville,205241.56
10/17,Montville,153706.62
11/17,Montville,175062.38
12/17,Montville,168542.0
01/18,Montville,162011.33
02/18,Montville,185733.33
03/18,Montville,178877.35
04/18,Montville,189034.28
05/18,Montville,189133.18
06/18,Montville,188653.03
07/18,Montville,197937.46
08/18,Montville,210079.1
09/18,Montville,175183.33
10/18,Montville,198547.92
11/18,Montville,162317.28
12/18,Montville,209783.33
01/19,Montville,186996.29
02/19,Montville,211642.86
03/19,Montville,226550.0
04/19,Montville,184005.67
05/19,Montville,219936.05
06/19,Montville,232968.89
07/19,Montville,191386.67
08/19,Montville,191072.63
09/19,Montville,192711.11
10/19,Montville,212423.11
11/19,Montville,212588.8
12/19,Montville,183534.3
01/20,Montville,196837.6
02/20,Montville,207697.64
03/20,Montville,178502.41
04/20,Montville,214291.67
05/20,Montville,195292.59
06/20,Montville,203419.05
07/20,Montville,231814.81
08/20,Montville,200221.91
09/20,Montville,219468.96
10/20,Montville,217954.97
11/20,Montville,214113.46
12/20,Montville,220667.75
01/21,Montville,220135.86
02/21,Montville,240771.43
03/21,Montville,238715.22
04/21,Montville,253327.44
05/21,Montville,229090.5
06/21,Montville,247342.86
07/21,Montville,233199.71
08/21,Montville,251907.65
09/21,Montville,241699.22
10/21,Montville,205219.78
11/21,Montville,205219.78
12/21,Montville,205219.78
01/22,Montville,205219.78
02/22,Montville,205219.78
03/22,Montville,205219.78
04/22,Montville,205219.78
05/22,Montville,205219.78
06/22,Montville,205219.78
07/22,Montville,205219.78
08/22,Montville,205219.78
09/22,Montville,205219.78
10/22,Montville,205219.78
11/22,Montville,205219.78
12/22,Montville,205219.78
10/06,Morris,319500.0
11/06,Morris,319500.0
12/06,Morris,610000.0
01/07,Morris,750000.0
02/07,Morris,269000.0
03/07,Morris,313000.0
04/07,Morris,623750.0
05/07,Morris,564000.0
06/07,Morris,387980.0
07/07,Morris,433558.0
08/07,Morris,441388.89
09/07,Morris,325250.0
10/07,Morris,412375.0
11/07,Morris,250000.0
12/07,Morris,857500.0
01/08,Morris,226000.0
02/08,Morris,733980.5
03/08,Morris,352003.82
04/08,Morris,352003.82
05/08,Morris,375000.0
06/08,Morris,578333.33
07/08,Morris,358062.33
08/08,Morris,446234.0
09/08,Morris,735000.0
10/08,Morris,638000.0
11/08,Morris,270000.0
12/08,Morris,363566.82
01/09,Morris,200000.0
02/09,Morris,306000.0
03/09,Morris,190000.0
04/09,Morris,152500.0
05/09,Morris,356440.14
06/09,Morris,279500.0
07/09,Morris,473110.0
08/09,Morris,172000.0
09/09,Morris,241250.0
10/09,Morris,159000.0
11/09,Morris,249600.0
12/09,Morris,313700.0
01/10,Morris,349843.17
02/10,Morris,435500.0
03/10,Morris,267000.0
04/10,Morris,383000.0
05/10,Morris,283333.33
06/10,Morris,182525.0
07/10,Morris,264000.0
08/10,Morris,270000.0
09/10,Morris,315000.0
10/10,Morris,221200.0
11/10,Morris,132500.0
12/10,Morris,643750.0
01/11,Morris,343000.0
02/11,Morris,296000.0
03/11,Morris,382000.0
04/11,Morris,265000.0
05/11,Morris,183333.33
06/11,Morris,343080.68
07/11,Morris,343080.68
08/11,Morris,343080.68
09/11,Morris,343080.68
10/11,Morris,277500.0
11/11,Morris,215625.0
12/11,Morris,320050.0
01/12,Morris,341134.13
02/12,Morris,341134.13
03/12,Morris,341134.13
04/12,Morris,205000.0
05/12,Morris,226375.0
06/12,Morris,150000.0
07/12,Morris,210000.0
08/12,Morris,187000.0
09/12,Morris,372500.0
10/12,Morris,439375.0
11/12,Morris,130000.0
12/12,Morris,281250.0
01/13,Morris,192166.67
02/13,Morris,429333.33
03/13,Morris,700000.0
04/13,Morris,239900.0
05/13,Morris,175000.0
06/13,Morris,190000.0
07/13,Morris,170000.0
08/13,Morris,380289.33
09/13,Morris,323285.71
10/13,Morris,343833.33
11/13,Morris,332393.82
12/13,Morris,332393.82
01/14,Morris,98666.0
02/14,Morris,720000.0
03/14,Morris,608750.0
04/14,Morris,116000.0
05/14,Morris,257600.0
06/14,Morris,167200.0
07/14,Morris,540566.67
08/14,Morris,269555.56
09/14,Morris,266250.0
